candidate_id,beam_id,annotation_text,field,deterministic_value,vision_value,field_status,field_decision,accepted,reason,hypothetical_change,production_change
VC::B46::ANN-a09ab748,B46,4L-Y10@\X100/150/100C/C,diameter,,10,VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B46::ANN-a09ab748,B46,4L-Y10@\X100/150/100C/C,quantity,,,NOT_APPLICABLE,NOT_APPLICABLE,False,STIRRUP_QUANTITY_NOT_DERIVABLE_FROM_NOTATION,False,NONE
VC::B46::ANN-a09ab748,B46,4L-Y10@\X100/150/100C/C,legs,,4,VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B46::ANN-a09ab748,B46,4L-Y10@\X100/150/100C/C,spacing,[],"[100, 150, 100]",VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B46::ANN-a09ab748,B46,4L-Y10@\X100/150/100C/C,beam_association,TARGET_BEAM,TARGET_BEAM,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B46::ANN-a09ab748,B46,4L-Y10@\X100/150/100C/C,zone,,SPAN,VISION_DIAGNOSTIC,ZONE_DIAGNOSTIC_ONLY,False,ZONE_NOT_PROMOTABLE,False,NONE
VC::B58::ANN-a0c82bbe,B58,3L-Y12@\X100C/C,semantic_type,STIRRUP,SIDE_FACE_REINFORCEMENT,VISION_CONFLICT,KEEP_DETERMINISTIC_FLAG_CONFLICT,False,DETERMINISTIC_CONFLICT,True,NONE
VC::B58::ANN-a0c82bbe,B58,3L-Y12@\X100C/C,reinforcement_role,STIRRUP,SIDE_FACE,VISION_CONFLICT,KEEP_DETERMINISTIC_FLAG_CONFLICT,False,DETERMINISTIC_CONFLICT,True,NONE
VC::B58::ANN-a0c82bbe,B58,3L-Y12@\X100C/C,diameter,,12,VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B58::ANN-a0c82bbe,B58,3L-Y12@\X100C/C,quantity,,,NOT_APPLICABLE,NOT_APPLICABLE,False,STIRRUP_QUANTITY_NOT_DERIVABLE_FROM_NOTATION,False,NONE
VC::B58::ANN-a0c82bbe,B58,3L-Y12@\X100C/C,legs,,3,VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B58::ANN-a0c82bbe,B58,3L-Y12@\X100C/C,spacing,[],[100],VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B58::ANN-a0c82bbe,B58,3L-Y12@\X100C/C,beam_association,TARGET_BEAM,TARGET_BEAM,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B58::ANN-a0c82bbe,B58,3L-Y12@\X100C/C,zone,,SPAN,VISION_DIAGNOSTIC,ZONE_DIAGNOSTIC_ONLY,False,ZONE_NOT_PROMOTABLE,False,NONE
VC::B96A::ANN-2a029aa5,B96A,SIDE.FACE.REINFORCEMENT. DETAILS FOR BEAM,semantic_type,UNKNOWN,SIDE_FACE_REINFORCEMENT,VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B96A::ANN-2a029aa5,B96A,SIDE.FACE.REINFORCEMENT. DETAILS FOR BEAM,reinforcement_role,UNKNOWN,SIDE_FACE,VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B96A::ANN-2a029aa5,B96A,SIDE.FACE.REINFORCEMENT. DETAILS FOR BEAM,diameter,,,UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B96A::ANN-2a029aa5,B96A,SIDE.FACE.REINFORCEMENT. DETAILS FOR BEAM,quantity,,,UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B96A::ANN-2a029aa5,B96A,SIDE.FACE.REINFORCEMENT. DETAILS FOR BEAM,legs,,,UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B96A::ANN-2a029aa5,B96A,SIDE.FACE.REINFORCEMENT. DETAILS FOR BEAM,spacing,[],[],UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B96A::ANN-2a029aa5,B96A,SIDE.FACE.REINFORCEMENT. DETAILS FOR BEAM,beam_association,TARGET_BEAM,TARGET_BEAM,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B96A::ANN-2a029aa5,B96A,SIDE.FACE.REINFORCEMENT. DETAILS FOR BEAM,zone,,UNKNOWN,UNRESOLVED,ZONE_DIAGNOSTIC_ONLY,False,ZONE_NOT_PROMOTABLE,False,NONE
VC::B96A::ANN-9114a4de,B96A,S.F.R.ON EACH FACE,semantic_type,UNKNOWN,SIDE_FACE_REINFORCEMENT,VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B96A::ANN-9114a4de,B96A,S.F.R.ON EACH FACE,reinforcement_role,UNKNOWN,SIDE_FACE,VISION_FIELD_CANDIDATE,ACCEPT_AS_SHADOW_CANDIDATE,True,DETERMINISTIC_UNKNOWN_VISION_VALID,True,NONE
VC::B96A::ANN-9114a4de,B96A,S.F.R.ON EACH FACE,diameter,,,UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B96A::ANN-9114a4de,B96A,S.F.R.ON EACH FACE,quantity,,,UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B96A::ANN-9114a4de,B96A,S.F.R.ON EACH FACE,legs,,,UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B96A::ANN-9114a4de,B96A,S.F.R.ON EACH FACE,spacing,[],[],UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B96A::ANN-9114a4de,B96A,S.F.R.ON EACH FACE,beam_association,TARGET_BEAM,TARGET_BEAM,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B96A::ANN-9114a4de,B96A,S.F.R.ON EACH FACE,zone,,UNKNOWN,UNRESOLVED,ZONE_DIAGNOSTIC_ONLY,False,ZONE_NOT_PROMOTABLE,False,NONE
VC::B97A::ANN-d7128f62,B97A,4-Y25,semantic_type,LONGITUDINAL_BAR,LONGITUDINAL_BAR,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B97A::ANN-d7128f62,B97A,4-Y25,reinforcement_role,TOP_BAR,TOP_BAR,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B97A::ANN-d7128f62,B97A,4-Y25,diameter,25.0,25,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B97A::ANN-d7128f62,B97A,4-Y25,quantity,4,4,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B97A::ANN-d7128f62,B97A,4-Y25,legs,,,NOT_APPLICABLE,NOT_APPLICABLE,False,LEGS_NOT_APPLICABLE_FOR_LONGITUDINAL,False,NONE
VC::B97A::ANN-d7128f62,B97A,4-Y25,spacing,[],[],UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B97A::ANN-d7128f62,B97A,4-Y25,beam_association,TARGET_BEAM,TARGET_BEAM,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B97A::ANN-d7128f62,B97A,4-Y25,zone,,SPAN,VISION_DIAGNOSTIC,ZONE_DIAGNOSTIC_ONLY,False,ZONE_NOT_PROMOTABLE,False,NONE
VC::B98A::ANN-2a9913fa,B98A,4-Y25,semantic_type,LONGITUDINAL_BAR,LONGITUDINAL_BAR,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B98A::ANN-2a9913fa,B98A,4-Y25,reinforcement_role,TOP_BAR,TOP_BAR,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B98A::ANN-2a9913fa,B98A,4-Y25,diameter,25.0,25,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B98A::ANN-2a9913fa,B98A,4-Y25,quantity,4,4,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B98A::ANN-2a9913fa,B98A,4-Y25,legs,,,NOT_APPLICABLE,NOT_APPLICABLE,False,LEGS_NOT_APPLICABLE_FOR_LONGITUDINAL,False,NONE
VC::B98A::ANN-2a9913fa,B98A,4-Y25,spacing,[],[],UNRESOLVED,UNRESOLVED,False,BOTH_MISSING,False,NONE
VC::B98A::ANN-2a9913fa,B98A,4-Y25,beam_association,TARGET_BEAM,TARGET_BEAM,BOTH_AGREE,KEEP_DETERMINISTIC,False,EQUIVALENT_VALUES,False,NONE
VC::B98A::ANN-2a9913fa,B98A,4-Y25,zone,,SPAN,VISION_DIAGNOSTIC,ZONE_DIAGNOSTIC_ONLY,False,ZONE_NOT_PROMOTABLE,False,NONE
